Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Apr 4, 2024 8:00 PM;Apr 4, 2024 9:00 PM;59,796.25;59,918.00;121.75;27,598.75
Apr 4, 2024 9:00 PM;Apr 4, 2024 10:00 PM;57,492.00;57,976.75;484.75;25,294.75
Apr 4, 2024 10:00 PM;Apr 4, 2024 11:00 PM;54,339.75;54,789.00;449.25;22,767.00
Apr 4, 2024 11:00 PM;Apr 5, 2024 12:00 AM;50,331.50;51,657.25;1,325.75;19,577.75
Apr 5, 2024 12:00 AM;Apr 5, 2024 1:00 AM;47,445.75;49,302.25;1,856.50;18,100.50
Apr 5, 2024 1:00 AM;Apr 5, 2024 2:00 AM;44,862.75;47,650.50;2,787.75;18,218.25
Apr 5, 2024 2:00 AM;Apr 5, 2024 3:00 AM;43,869.25;46,763.75;2,894.50;19,361.75
Apr 5, 2024 3:00 AM;Apr 5, 2024 4:00 AM;44,511.75;47,409.75;2,898.00;21,599.75
Apr 5, 2024 4:00 AM;Apr 5, 2024 5:00 AM;45,231.50;46,705.00;1,473.50;23,275.75
Apr 5, 2024 5:00 AM;Apr 5, 2024 6:00 AM;48,659.00;49,394.75;735.75;26,718.50
Apr 5, 2024 6:00 AM;Apr 5, 2024 7:00 AM;54,194.25;54,273.25;79.00;32,121.25
Apr 5, 2024 7:00 AM;Apr 5, 2024 8:00 AM;58,717.25;58,717.75;0.50;35,650.50
Apr 5, 2024 8:00 AM;Apr 5, 2024 9:00 AM;60,638.25;60,664.25;26.00;33,821.50
Apr 5, 2024 9:00 AM;Apr 5, 2024 10:00 AM;60,471.75;60,747.00;275.25;26,779.50
Apr 5, 2024 10:00 AM;Apr 5, 2024 11:00 AM;61,618.25;62,271.75;653.50;19,261.50
Apr 5, 2024 11:00 AM;Apr 5, 2024 12:00 PM;62,232.25;63,539.25;1,307.00;11,782.50
Apr 5, 2024 12:00 PM;Apr 5, 2024 1:00 PM;62,358.75;65,426.50;3,067.75;7,092.50
Apr 5, 2024 1:00 PM;Apr 5, 2024 2:00 PM;61,722.50;66,182.00;4,459.50;3,360.00
Apr 5, 2024 2:00 PM;Apr 5, 2024 3:00 PM;60,018.25;65,143.00;5,124.75;2,660.25
Apr 5, 2024 3:00 PM;Apr 5, 2024 4:00 PM;59,449.75;63,466.50;4,016.75;5,002.25
Apr 5, 2024 4:00 PM;Apr 5, 2024 5:00 PM;58,649.25;62,745.25;4,096.00;8,873.25
Apr 5, 2024 5:00 PM;Apr 5, 2024 6:00 PM;58,395.25;59,941.75;1,546.50;12,402.00
Apr 5, 2024 6:00 PM;Apr 5, 2024 7:00 PM;58,744.75;58,933.25;188.50;17,822.00
Apr 5, 2024 7:00 PM;Apr 5, 2024 8:00 PM;59,738.00;59,757.50;19.50;23,187.25
Apr 5, 2024 8:00 PM;Apr 5, 2024 9:00 PM;57,976.00;57,982.00;6.00;23,137.75
Apr 5, 2024 9:00 PM;Apr 5, 2024 10:00 PM;54,602.50;54,999.50;397.00;21,081.00
Apr 5, 2024 10:00 PM;Apr 5, 2024 11:00 PM;50,793.50;50,807.50;14.00;20,386.25
Apr 5, 2024 11:00 PM;Apr 6, 2024 12:00 AM;46,509.50;46,747.75;238.25;18,628.25
Apr 6, 2024 12:00 AM;Apr 6, 2024 1:00 AM;44,981.50;45,394.75;413.25;18,377.75
Apr 6, 2024 1:00 AM;Apr 6, 2024 2:00 AM;42,879.50;43,517.00;637.50;16,618.50
Apr 6, 2024 2:00 AM;Apr 6, 2024 3:00 AM;41,354.25;42,487.25;1,133.00;15,841.00
Apr 6, 2024 3:00 AM;Apr 6, 2024 4:00 AM;40,799.75;41,345.00;545.25;17,747.25
Apr 6, 2024 4:00 AM;Apr 6, 2024 5:00 AM;40,954.25;41,190.75;236.50;19,495.75
Apr 6, 2024 5:00 AM;Apr 6, 2024 6:00 AM;41,391.50;41,530.50;139.00;22,637.75
Apr 6, 2024 6:00 AM;Apr 6, 2024 7:00 AM;42,386.00;42,621.75;235.75;24,245.00
Apr 6, 2024 7:00 AM;Apr 6, 2024 8:00 AM;44,443.00;44,574.00;131.00;24,453.75
Apr 6, 2024 8:00 AM;Apr 6, 2024 9:00 AM;48,100.25;48,570.25;470.00;21,974.75
Apr 6, 2024 9:00 AM;Apr 6, 2024 10:00 AM;50,185.75;51,642.00;1,456.25;16,889.75
Apr 6, 2024 10:00 AM;Apr 6, 2024 11:00 AM;51,936.50;55,463.50;3,527.00;11,472.00
Apr 6, 2024 11:00 AM;Apr 6, 2024 12:00 PM;51,789.00;56,611.50;4,822.50;6,849.50
Apr 6, 2024 12:00 PM;Apr 6, 2024 1:00 PM;50,208.50;55,788.50;5,580.00;3,630.00
Apr 6, 2024 1:00 PM;Apr 6, 2024 2:00 PM;48,450.75;54,304.25;5,853.50;3,768.50
Apr 6, 2024 2:00 PM;Apr 6, 2024 3:00 PM;46,969.00;52,776.25;5,807.25;1,602.50
Apr 6, 2024 3:00 PM;Apr 6, 2024 4:00 PM;46,827.25;52,115.75;5,288.50;2,299.75
Apr 6, 2024 4:00 PM;Apr 6, 2024 5:00 PM;46,524.75;51,308.50;4,783.75;3,870.25
Apr 6, 2024 5:00 PM;Apr 6, 2024 6:00 PM;47,388.75;49,789.25;2,400.50;10,911.50
Apr 6, 2024 6:00 PM;Apr 6, 2024 7:00 PM;48,588.00;48,758.50;170.50;20,159.25
Apr 6, 2024 7:00 PM;Apr 6, 2024 8:00 PM;50,213.50;50,214.50;1.00;24,689.75
Apr 6, 2024 8:00 PM;Apr 6, 2024 9:00 PM;49,994.50;49,997.00;2.50;23,616.50
Apr 6, 2024 9:00 PM;Apr 6, 2024 10:00 PM;47,945.25;48,116.25;171.00;19,689.25
Apr 6, 2024 10:00 PM;Apr 6, 2024 11:00 PM;45,705.50;45,953.75;248.25;17,408.00
Apr 6, 2024 11:00 PM;Apr 7, 2024 12:00 AM;43,215.50;43,526.75;311.25;13,956.50
Apr 7, 2024 12:00 AM;Apr 7, 2024 1:00 AM;40,547.75;41,452.00;904.25;11,053.00
Apr 7, 2024 1:00 AM;Apr 7, 2024 2:00 AM;38,358.75;39,733.25;1,374.50;9,715.75
Apr 7, 2024 2:00 AM;Apr 7, 2024 3:00 AM;37,182.00;38,935.00;1,753.00;8,146.50
Apr 7, 2024 3:00 AM;Apr 7, 2024 4:00 AM;36,672.25;39,601.50;2,929.25;6,855.00
Apr 7, 2024 4:00 AM;Apr 7, 2024 5:00 AM;37,273.50;40,342.50;3,069.00;6,363.00
Apr 7, 2024 5:00 AM;Apr 7, 2024 6:00 AM;38,093.25;41,854.75;3,761.50;5,813.00
Apr 7, 2024 6:00 AM;Apr 7, 2024 7:00 AM;39,901.00;43,352.00;3,451.00;7,069.25
Apr 7, 2024 7:00 AM;Apr 7, 2024 8:00 AM;41,634.50;44,619.75;2,985.25;8,775.25
Apr 7, 2024 8:00 AM;Apr 7, 2024 9:00 AM;44,590.75;48,614.50;4,023.75;9,892.50
Apr 7, 2024 9:00 AM;Apr 7, 2024 10:00 AM;46,146.75;49,535.75;3,389.00;10,617.75
Apr 7, 2024 10:00 AM;Apr 7, 2024 11:00 AM;47,606.75;52,280.50;4,673.75;10,138.75
Apr 7, 2024 11:00 AM;Apr 7, 2024 12:00 PM;48,583.25;54,011.25;5,428.00;6,706.25
Apr 7, 2024 12:00 PM;Apr 7, 2024 1:00 PM;47,686.25;53,630.25;5,944.00;5,241.75
Apr 7, 2024 1:00 PM;Apr 7, 2024 2:00 PM;44,650.00;50,609.25;5,959.25;3,161.75
Apr 7, 2024 2:00 PM;Apr 7, 2024 3:00 PM;43,486.00;49,042.75;5,556.75;4,859.50
Apr 7, 2024 3:00 PM;Apr 7, 2024 4:00 PM;43,202.00;47,967.50;4,765.50;6,936.75
Apr 7, 2024 4:00 PM;Apr 7, 2024 5:00 PM;43,227.75;46,840.00;3,612.25;10,447.50
Apr 7, 2024 5:00 PM;Apr 7, 2024 6:00 PM;45,261.75;47,380.00;2,118.25;19,137.00
Apr 7, 2024 6:00 PM;Apr 7, 2024 7:00 PM;47,302.25;48,195.75;893.50;31,299.75
Apr 7, 2024 7:00 PM;Apr 7, 2024 8:00 PM;48,702.50;48,703.00;0.50;38,543.75
Apr 7, 2024 8:00 PM;Apr 7, 2024 9:00 PM;48,762.25;48,763.50;1.25;39,352.00
Apr 7, 2024 9:00 PM;Apr 7, 2024 10:00 PM;46,556.00;46,757.75;201.75;36,089.50
Apr 7, 2024 10:00 PM;Apr 7, 2024 11:00 PM;45,105.50;45,734.00;628.50;33,226.75
Apr 7, 2024 11:00 PM;Apr 8, 2024 12:00 AM;42,482.25;43,568.50;1,086.25;28,859.75
Apr 8, 2024 12:00 AM;Apr 8, 2024 1:00 AM;40,351.00;42,263.25;1,912.25;26,469.00
Apr 8, 2024 1:00 AM;Apr 8, 2024 2:00 AM;39,480.00;43,128.00;3,648.00;26,185.75
Apr 8, 2024 2:00 AM;Apr 8, 2024 3:00 AM;38,145.00;41,745.75;3,600.75;26,229.75
Apr 8, 2024 3:00 AM;Apr 8, 2024 4:00 AM;38,174.25;41,141.25;2,967.00;27,887.00
Apr 8, 2024 4:00 AM;Apr 8, 2024 5:00 AM;39,069.75;40,510.75;1,441.00;30,392.25
Apr 8, 2024 5:00 AM;Apr 8, 2024 6:00 AM;43,140.75;43,409.00;268.25;35,067.25
Apr 8, 2024 6:00 AM;Apr 8, 2024 7:00 AM;51,611.75;51,660.25;48.50;43,239.75
Apr 8, 2024 7:00 AM;Apr 8, 2024 8:00 AM;56,783.25;56,787.00;3.75;46,823.00
Apr 8, 2024 8:00 AM;Apr 8, 2024 9:00 AM;60,084.00;60,133.00;49.00;45,248.75
Apr 8, 2024 9:00 AM;Apr 8, 2024 10:00 AM;61,340.50;61,702.25;361.75;39,529.75
Apr 8, 2024 10:00 AM;Apr 8, 2024 11:00 AM;61,121.25;62,677.50;1,556.25;31,685.00
Apr 8, 2024 11:00 AM;Apr 8, 2024 12:00 PM;61,202.00;64,664.25;3,462.25;26,743.25
Apr 8, 2024 12:00 PM;Apr 8, 2024 1:00 PM;60,895.50;65,005.75;4,110.25;24,605.50
Apr 8, 2024 1:00 PM;Apr 8, 2024 2:00 PM;59,269.50;63,393.25;4,123.75;23,073.00
Apr 8, 2024 2:00 PM;Apr 8, 2024 3:00 PM;57,604.25;61,560.50;3,956.25;23,075.75
Apr 8, 2024 3:00 PM;Apr 8, 2024 4:00 PM;58,119.50;61,363.25;3,243.75;27,716.75
Apr 8, 2024 4:00 PM;Apr 8, 2024 5:00 PM;56,677.75;57,813.50;1,135.75;32,831.00
Apr 8, 2024 5:00 PM;Apr 8, 2024 6:00 PM;56,914.75;57,218.50;303.75;40,459.50
Apr 8, 2024 6:00 PM;Apr 8, 2024 7:00 PM;57,777.00;57,924.00;147.00;47,902.50
Apr 8, 2024 7:00 PM;Apr 8, 2024 8:00 PM;58,469.00;58,489.25;20.25;52,123.50
Apr 8, 2024 8:00 PM;Apr 8, 2024 9:00 PM;57,300.50;57,346.00;45.50;49,445.00
Apr 8, 2024 9:00 PM;Apr 8, 2024 10:00 PM;54,479.25;54,748.75;269.50;43,187.75
Apr 8, 2024 10:00 PM;Apr 8, 2024 11:00 PM;50,741.00;51,057.25;316.25;37,287.50
Apr 8, 2024 11:00 PM;Apr 9, 2024 12:00 AM;46,381.00;46,581.00;200.00;31,842.00
Apr 9, 2024 12:00 AM;Apr 9, 2024 1:00 AM;43,112.00;43,868.50;756.50;27,710.00
Apr 9, 2024 1:00 AM;Apr 9, 2024 2:00 AM;41,667.75;42,313.50;645.75;25,390.75
Apr 9, 2024 2:00 AM;Apr 9, 2024 3:00 AM;40,980.25;42,481.75;1,501.50;23,482.25
Apr 9, 2024 3:00 AM;Apr 9, 2024 4:00 AM;42,090.00;44,162.00;2,072.00;24,752.75
Apr 9, 2024 4:00 AM;Apr 9, 2024 5:00 AM;43,157.25;44,254.00;1,096.75;26,432.50
Apr 9, 2024 5:00 AM;Apr 9, 2024 6:00 AM;46,770.25;47,320.00;549.75;29,064.75
Apr 9, 2024 6:00 AM;Apr 9, 2024 7:00 AM;54,690.25;54,791.00;100.75;34,695.50
Apr 9, 2024 7:00 AM;Apr 9, 2024 8:00 AM;59,095.25;59,156.50;61.25;35,754.50
Apr 9, 2024 8:00 AM;Apr 9, 2024 9:00 AM;62,098.75;62,153.50;54.75;33,430.00
Apr 9, 2024 9:00 AM;Apr 9, 2024 10:00 AM;62,739.75;62,911.00;171.25;29,208.25
Apr 9, 2024 10:00 AM;Apr 9, 2024 11:00 AM;63,152.50;63,604.75;452.25;25,516.50
Apr 9, 2024 11:00 AM;Apr 9, 2024 12:00 PM;63,477.75;64,628.00;1,150.25;22,337.50
Apr 9, 2024 12:00 PM;Apr 9, 2024 1:00 PM;63,788.50;67,440.50;3,652.00;19,330.25
Apr 9, 2024 1:00 PM;Apr 9, 2024 2:00 PM;62,917.50;66,963.75;4,046.25;16,950.75
Apr 9, 2024 2:00 PM;Apr 9, 2024 3:00 PM;62,052.00;66,424.25;4,372.25;15,583.00
Apr 9, 2024 3:00 PM;Apr 9, 2024 4:00 PM;61,037.75;65,134.00;4,096.25;16,581.50
Apr 9, 2024 4:00 PM;Apr 9, 2024 5:00 PM;60,985.25;63,892.50;2,907.25;19,030.25
Apr 9, 2024 5:00 PM;Apr 9, 2024 6:00 PM;60,882.25;61,848.25;966.00;21,704.50
Apr 9, 2024 6:00 PM;Apr 9, 2024 7:00 PM;62,027.50;62,044.50;17.00;25,856.50
Apr 9, 2024 7:00 PM;Apr 9, 2024 8:00 PM;61,788.25;61,799.25;11.00;28,751.25
Apr 9, 2024 8:00 PM;Apr 9, 2024 9:00 PM;60,487.25;60,499.50;12.25;27,843.75
Apr 9, 2024 9:00 PM;Apr 9, 2024 10:00 PM;57,710.25;58,103.75;393.50;25,066.25
Apr 9, 2024 10:00 PM;Apr 9, 2024 11:00 PM;53,368.00;54,812.50;1,444.50;22,710.50
Apr 9, 2024 11:00 PM;Apr 10, 2024 12:00 AM;49,873.25;52,600.75;2,727.50;19,593.00
Apr 10, 2024 12:00 AM;Apr 10, 2024 1:00 AM;46,844.25;51,340.75;4,496.50;17,160.00
Apr 10, 2024 1:00 AM;Apr 10, 2024 2:00 AM;45,679.00;50,581.00;4,902.00;16,769.50
Apr 10, 2024 2:00 AM;Apr 10, 2024 3:00 AM;44,083.00;48,817.50;4,734.50;16,747.75
Apr 10, 2024 3:00 AM;Apr 10, 2024 4:00 AM;44,388.50;48,350.25;3,961.75;18,400.25
Apr 10, 2024 4:00 AM;Apr 10, 2024 5:00 AM;45,269.25;48,166.75;2,897.50;20,811.25
Apr 10, 2024 5:00 AM;Apr 10, 2024 6:00 AM;48,518.50;49,812.25;1,293.75;25,172.00
Apr 10, 2024 6:00 AM;Apr 10, 2024 7:00 AM;56,122.25;56,414.00;291.75;32,534.00
Apr 10, 2024 7:00 AM;Apr 10, 2024 8:00 AM;60,930.75;61,001.25;70.50;38,171.50
Apr 10, 2024 8:00 AM;Apr 10, 2024 9:00 AM;63,654.25;63,696.25;42.00;39,308.00
Apr 10, 2024 9:00 AM;Apr 10, 2024 10:00 AM;64,363.25;64,712.25;349.00;34,626.00
Apr 10, 2024 10:00 AM;Apr 10, 2024 11:00 AM;64,533.75;65,634.75;1,101.00;29,116.75
Apr 10, 2024 11:00 AM;Apr 10, 2024 12:00 PM;65,356.00;69,143.75;3,787.75;25,333.50
Apr 10, 2024 12:00 PM;Apr 10, 2024 1:00 PM;64,500.25;69,429.00;4,928.75;22,510.75
Apr 10, 2024 1:00 PM;Apr 10, 2024 2:00 PM;63,206.50;68,434.75;5,228.25;21,754.00
Apr 10, 2024 2:00 PM;Apr 10, 2024 3:00 PM;61,086.00;65,959.00;4,873.00;21,139.00
Apr 10, 2024 3:00 PM;Apr 10, 2024 4:00 PM;60,004.75;64,385.50;4,380.75;22,755.75
Apr 10, 2024 4:00 PM;Apr 10, 2024 5:00 PM;58,626.75;61,593.00;2,966.25;26,257.50
Apr 10, 2024 5:00 PM;Apr 10, 2024 6:00 PM;58,686.25;59,603.50;917.25;33,365.00
Apr 10, 2024 6:00 PM;Apr 10, 2024 7:00 PM;59,261.50;59,698.00;436.50;43,325.75
Apr 10, 2024 7:00 PM;Apr 10, 2024 8:00 PM;59,734.00;60,042.50;308.50;49,888.25
Apr 10, 2024 8:00 PM;Apr 10, 2024 9:00 PM;58,672.25;58,680.25;8.00;50,704.75
Apr 10, 2024 9:00 PM;Apr 10, 2024 10:00 PM;55,688.25;55,738.75;50.50;46,741.25
Apr 10, 2024 10:00 PM;Apr 10, 2024 11:00 PM;51,873.75;51,940.00;66.25;40,536.00
Apr 10, 2024 11:00 PM;Apr 11, 2024 12:00 AM;48,212.50;48,445.50;233.00;34,002.25
Apr 11, 2024 12:00 AM;Apr 11, 2024 1:00 AM;45,106.50;45,414.75;308.25;27,235.00
Apr 11, 2024 1:00 AM;Apr 11, 2024 2:00 AM;43,993.75;45,276.50;1,282.75;23,411.75
Apr 11, 2024 2:00 AM;Apr 11, 2024 3:00 AM;43,994.25;47,871.75;3,877.50;22,176.00
Apr 11, 2024 3:00 AM;Apr 11, 2024 4:00 AM;44,616.00;48,249.25;3,633.25;22,074.00
Apr 11, 2024 4:00 AM;Apr 11, 2024 5:00 AM;46,021.50;49,155.50;3,134.00;23,364.50
Apr 11, 2024 5:00 AM;Apr 11, 2024 6:00 AM;50,337.00;51,214.00;877.00;26,892.00
Apr 11, 2024 6:00 AM;Apr 11, 2024 7:00 AM;57,211.50;57,241.75;30.25;32,244.50
Apr 11, 2024 7:00 AM;Apr 11, 2024 8:00 AM;61,706.00;61,740.50;34.50;33,212.00
Apr 11, 2024 8:00 AM;Apr 11, 2024 9:00 AM;64,685.00;64,944.00;259.00;30,436.25
Apr 11, 2024 9:00 AM;Apr 11, 2024 10:00 AM;64,991.50;65,909.50;918.00;24,391.25
Apr 11, 2024 10:00 AM;Apr 11, 2024 11:00 AM;67,257.75;70,604.50;3,346.75;19,593.25
Apr 11, 2024 11:00 AM;Apr 11, 2024 12:00 PM;66,252.00;71,188.75;4,936.75;15,502.25
Apr 11, 2024 12:00 PM;Apr 11, 2024 1:00 PM;64,268.50;68,753.75;4,485.25;13,728.50
Apr 11, 2024 1:00 PM;Apr 11, 2024 2:00 PM;62,534.75;66,399.00;3,864.25;13,585.25
Apr 11, 2024 2:00 PM;Apr 11, 2024 3:00 PM;61,653.50;66,485.50;4,832.00;14,548.75
Apr 11, 2024 3:00 PM;Apr 11, 2024 4:00 PM;59,393.50;63,627.25;4,233.75;17,836.75
Apr 11, 2024 4:00 PM;Apr 11, 2024 5:00 PM;58,482.00;60,386.00;1,904.00;23,467.25
Apr 11, 2024 5:00 PM;Apr 11, 2024 6:00 PM;58,949.25;59,397.25;448.00;31,944.00
Apr 11, 2024 6:00 PM;Apr 11, 2024 7:00 PM;59,713.50;59,984.50;271.00;41,618.50
Apr 11, 2024 7:00 PM;Apr 11, 2024 8:00 PM;60,125.50;60,135.00;9.50;48,617.75
Apr 11, 2024 8:00 PM;Apr 11, 2024 9:00 PM;59,746.75;59,752.50;5.75;50,627.50
Apr 11, 2024 9:00 PM;Apr 11, 2024 10:00 PM;56,789.50;56,794.75;5.25;47,486.25
Apr 11, 2024 10:00 PM;Apr 11, 2024 11:00 PM;53,097.00;53,149.50;52.50;43,468.00
Apr 11, 2024 11:00 PM;Apr 12, 2024 12:00 AM;48,982.25;49,065.25;83.00;38,846.25
Apr 12, 2024 12:00 AM;Apr 12, 2024 1:00 AM;46,372.00;46,795.00;423.00;35,700.25
Apr 12, 2024 1:00 AM;Apr 12, 2024 2:00 AM;44,886.00;45,947.00;1,061.00;33,761.25
Apr 12, 2024 2:00 AM;Apr 12, 2024 3:00 AM;43,448.00;45,099.25;1,651.25;31,954.75
Apr 12, 2024 3:00 AM;Apr 12, 2024 4:00 AM;43,807.00;46,318.50;2,511.50;32,122.75
Apr 12, 2024 4:00 AM;Apr 12, 2024 5:00 AM;44,765.00;45,355.00;590.00;33,053.25
Apr 12, 2024 5:00 AM;Apr 12, 2024 6:00 AM;48,373.75;48,480.00;106.25;35,638.50
Apr 12, 2024 6:00 AM;Apr 12, 2024 7:00 AM;55,234.50;55,249.75;15.25;40,900.50
Apr 12, 2024 7:00 AM;Apr 12, 2024 8:00 AM;59,697.00;59,699.75;2.75;41,622.75
Apr 12, 2024 8:00 AM;Apr 12, 2024 9:00 AM;62,546.75;62,735.75;189.00;37,182.50
Apr 12, 2024 9:00 AM;Apr 12, 2024 10:00 AM;63,592.00;64,258.50;666.50;28,845.00
Apr 12, 2024 10:00 AM;Apr 12, 2024 11:00 AM;63,995.50;65,758.00;1,762.50;20,242.75
Apr 12, 2024 11:00 AM;Apr 12, 2024 12:00 PM;64,633.50;67,929.00;3,295.50;13,780.75
Apr 12, 2024 12:00 PM;Apr 12, 2024 1:00 PM;63,317.50;68,343.25;5,025.75;9,792.50
Apr 12, 2024 1:00 PM;Apr 12, 2024 2:00 PM;61,284.75;66,610.25;5,325.50;6,200.50
Apr 12, 2024 2:00 PM;Apr 12, 2024 3:00 PM;59,681.25;65,391.00;5,709.75;5,163.00
Apr 12, 2024 3:00 PM;Apr 12, 2024 4:00 PM;58,563.00;64,006.00;5,443.00;7,651.50
Apr 12, 2024 4:00 PM;Apr 12, 2024 5:00 PM;57,026.50;61,758.25;4,731.75;12,253.25
Apr 12, 2024 5:00 PM;Apr 12, 2024 6:00 PM;56,738.75;58,530.50;1,791.75;22,173.25
Apr 12, 2024 6:00 PM;Apr 12, 2024 7:00 PM;57,617.25;57,960.25;343.00;34,592.25
Apr 12, 2024 7:00 PM;Apr 12, 2024 8:00 PM;57,504.75;57,515.75;11.00;41,400.25
Apr 12, 2024 8:00 PM;Apr 12, 2024 9:00 PM;56,729.50;56,733.25;3.75;41,715.00
Apr 12, 2024 9:00 PM;Apr 12, 2024 10:00 PM;53,863.00;53,949.00;86.00;37,919.50
Apr 12, 2024 10:00 PM;Apr 12, 2024 11:00 PM;49,971.50;50,219.25;247.75;33,481.25
Apr 12, 2024 11:00 PM;Apr 13, 2024 12:00 AM;46,540.25;46,970.50;430.25;29,102.25
Apr 13, 2024 12:00 AM;Apr 13, 2024 1:00 AM;43,708.00;44,209.75;501.75;24,880.50
Apr 13, 2024 1:00 AM;Apr 13, 2024 2:00 AM;41,802.25;43,292.75;1,490.50;21,752.75
Apr 13, 2024 2:00 AM;Apr 13, 2024 3:00 AM;40,283.25;41,934.00;1,650.75;20,205.25
Apr 13, 2024 3:00 AM;Apr 13, 2024 4:00 AM;39,731.50;41,532.00;1,800.50;19,276.25
Apr 13, 2024 4:00 AM;Apr 13, 2024 5:00 AM;40,453.75;42,361.00;1,907.25;19,434.50
Apr 13, 2024 5:00 AM;Apr 13, 2024 6:00 AM;41,540.50;42,867.75;1,327.25;20,173.50
Apr 13, 2024 6:00 AM;Apr 13, 2024 7:00 AM;42,978.50;43,723.00;744.50;20,940.00
Apr 13, 2024 7:00 AM;Apr 13, 2024 8:00 AM;45,412.00;46,103.75;691.75;21,090.50
Apr 13, 2024 8:00 AM;Apr 13, 2024 9:00 AM;48,456.00;49,437.50;981.50;18,882.25
Apr 13, 2024 9:00 AM;Apr 13, 2024 10:00 AM;51,568.25;54,418.25;2,850.00;13,776.25
Apr 13, 2024 10:00 AM;Apr 13, 2024 11:00 AM;52,183.00;55,242.25;3,059.25;6,957.50
Apr 13, 2024 11:00 AM;Apr 13, 2024 12:00 PM;51,758.25;56,470.25;4,712.00;2,978.25
Apr 13, 2024 12:00 PM;Apr 13, 2024 1:00 PM;50,512.25;55,817.25;5,305.00;711.00
Apr 13, 2024 1:00 PM;Apr 13, 2024 2:00 PM;48,284.75;53,652.25;5,367.50;457.25
Apr 13, 2024 2:00 PM;Apr 13, 2024 3:00 PM;46,639.25;51,862.25;5,223.00;1,880.00
Apr 13, 2024 3:00 PM;Apr 13, 2024 4:00 PM;45,418.00;50,676.25;5,258.25;3,077.75
Apr 13, 2024 4:00 PM;Apr 13, 2024 5:00 PM;46,079.75;50,602.00;4,522.25;6,185.50
Apr 13, 2024 5:00 PM;Apr 13, 2024 6:00 PM;47,490.50;50,612.25;3,121.75;14,265.50
Apr 13, 2024 6:00 PM;Apr 13, 2024 7:00 PM;48,920.25;49,770.25;850.00;23,556.25
Apr 13, 2024 7:00 PM;Apr 13, 2024 8:00 PM;49,026.75;49,113.75;87.00;30,166.25
Apr 13, 2024 8:00 PM;Apr 13, 2024 9:00 PM;48,349.50;48,361.50;12.00;28,241.00
Apr 13, 2024 9:00 PM;Apr 13, 2024 10:00 PM;47,433.25;47,799.25;366.00;21,305.50
Apr 13, 2024 10:00 PM;Apr 13, 2024 11:00 PM;45,193.75;45,628.75;435.00;16,202.25
Apr 13, 2024 11:00 PM;Apr 14, 2024 12:00 AM;42,445.75;43,413.00;967.25;10,577.00
Apr 14, 2024 12:00 AM;Apr 14, 2024 1:00 AM;40,279.75;41,731.00;1,451.25;6,947.50
Apr 14, 2024 1:00 AM;Apr 14, 2024 2:00 AM;38,667.00;40,647.50;1,980.50;5,154.25
Apr 14, 2024 2:00 AM;Apr 14, 2024 3:00 AM;38,572.00;42,250.50;3,678.50;6,338.25
Apr 14, 2024 3:00 AM;Apr 14, 2024 4:00 AM;38,035.00;40,556.50;2,521.50;7,282.00
Apr 14, 2024 4:00 AM;Apr 14, 2024 5:00 AM;37,909.00;40,613.25;2,704.25;8,442.25
Apr 14, 2024 5:00 AM;Apr 14, 2024 6:00 AM;38,683.00;40,731.75;2,048.75;10,568.50
Apr 14, 2024 6:00 AM;Apr 14, 2024 7:00 AM;38,436.00;39,783.25;1,347.25;11,115.50
Apr 14, 2024 7:00 AM;Apr 14, 2024 8:00 AM;40,368.25;42,529.75;2,161.50;11,266.50
Apr 14, 2024 8:00 AM;Apr 14, 2024 9:00 AM;44,401.00;47,052.25;2,651.25;8,884.50
Apr 14, 2024 9:00 AM;Apr 14, 2024 10:00 AM;47,935.25;51,866.00;3,930.75;3,814.50
Apr 14, 2024 10:00 AM;Apr 14, 2024 11:00 AM;48,190.25;52,697.75;4,507.50;708.25
Apr 14, 2024 11:00 AM;Apr 14, 2024 12:00 PM;48,688.50;54,400.50;5,712.00;-1,768.50
Apr 14, 2024 12:00 PM;Apr 14, 2024 1:00 PM;47,411.00;53,252.50;5,841.50;-2,115.25
Apr 14, 2024 1:00 PM;Apr 14, 2024 2:00 PM;45,406.25;51,430.25;6,024.00;-1,638.75
Apr 14, 2024 2:00 PM;Apr 14, 2024 3:00 PM;43,647.75;49,441.50;5,793.75;-1,154.50
Apr 14, 2024 3:00 PM;Apr 14, 2024 4:00 PM;42,902.25;48,490.00;5,587.75;-588.00
Apr 14, 2024 4:00 PM;Apr 14, 2024 5:00 PM;43,145.00;47,670.25;4,525.25;31.25
Apr 14, 2024 5:00 PM;Apr 14, 2024 6:00 PM;46,259.50;49,556.50;3,297.00;9,047.50
Apr 14, 2024 6:00 PM;Apr 14, 2024 7:00 PM;49,241.75;50,456.00;1,214.25;22,193.50
Apr 14, 2024 7:00 PM;Apr 14, 2024 8:00 PM;49,748.50;49,768.00;19.50;31,781.75
Apr 14, 2024 8:00 PM;Apr 14, 2024 9:00 PM;50,015.00;50,021.50;6.50;37,485.25
Apr 14, 2024 9:00 PM;Apr 14, 2024 10:00 PM;48,379.00;48,389.00;10.00;38,863.75
Apr 14, 2024 10:00 PM;Apr 14, 2024 11:00 PM;46,722.00;46,749.25;27.25;39,300.25
